group,variant,seed,target_tokens,prompt_tokens,needle_frac,clean_gold,corrupt_gold,n_heads,clean_logprob,corrupt_clean_logprob,corrupt_gold_logprob,patched_logprob,delta_patch,recovery_denominator,recovery_fraction
query_tail,paraphrase,201234,8192,8192,0.1,193786,826766,9,-2.250237226486206,-4.611328125,-2.1968205769856772,-4.613932291666667,-0.0026041666666669627,2.361090898513794,-0.0011029506184222619
answer_address_inactive_control,paraphrase,201234,8192,8192,0.1,193786,826766,3,-2.250237226486206,-4.611328125,-2.1968205769856772,-4.604817708333333,0.006510416666666963,2.361090898513794,0.0027573765460554662
query_tail_inactive_control,paraphrase,201234,8192,8192,0.1,193786,826766,9,-2.250237226486206,-4.611328125,-2.1968205769856772,-4.573567708333333,0.03776041666666696,2.361090898513794,0.015992783967121102
answer_address,paraphrase,201235,8192,8192,0.1,207278,412224,3,-2.3249409993489585,-6.458333333333333,-2.146416187286377,-5.8671875,0.591145833333333,4.133392333984375,0.1430171117493459
non_address_core,paraphrase,201235,8192,8192,0.1,207278,412224,16,-2.3249409993489585,-6.458333333333333,-2.146416187286377,-6.403645833333333,0.0546875,4.133392333984375,0.013230657915137733
strong13,paraphrase,201235,8192,8192,0.1,207278,412224,13,-2.3249409993489585,-6.458333333333333,-2.146416187286377,-5.885416666666667,0.5729166666666661,4.133392333984375,0.1386068924442999
core19,paraphrase,201235,8192,8192,0.1,207278,412224,19,-2.3249409993489585,-6.458333333333333,-2.146416187286377,-5.869791666666667,0.5885416666666661,4.133392333984375,0.14238708042005355
first_token_sink,paraphrase,201235,8192,8192,0.1,207278,412224,6,-2.3249409993489585,-6.458333333333333,-2.146416187286377,-6.440104166666667,0.018229166666666075,4.133392333984375,0.004410219305045768
query_tail,paraphrase,201235,8192,8192,0.1,207278,412224,9,-2.3249409993489585,-6.458333333333333,-2.146416187286377,-6.419270833333333,0.0390625,4.133392333984375,0.009450469939384094
answer_address_inactive_control,paraphrase,201235,8192,8192,0.1,207278,412224,3,-2.3249409993489585,-6.458333333333333,-2.146416187286377,-6.489583333333333,-0.03125,4.133392333984375,-0.007560375951507276
