group,variant,seed,target_tokens,prompt_tokens,needle_frac,clean_gold,corrupt_gold,n_heads,clean_logprob,corrupt_clean_logprob,corrupt_gold_logprob,patched_logprob,delta_patch,recovery_denominator,recovery_fraction
support_L17H10,alias,101235,8192,8192,0.5,419257,898276,1,-1.802639643351237,-4.596354166666667,-1.6785465876261394,-4.627604166666667,-0.03125,2.7937145233154297,-0.011185824370814447
support_L20H8,alias,101235,8192,8192,0.5,419257,898276,1,-1.802639643351237,-4.596354166666667,-1.6785465876261394,-4.559895833333333,0.036458333333333925,2.7937145233154297,0.013050128432617067
support_L22H0,alias,101235,8192,8192,0.5,419257,898276,1,-1.802639643351237,-4.596354166666667,-1.6785465876261394,-4.6171875,-0.020833333333333037,2.7937145233154297,-0.0074572162472095254
support_L22H4,alias,101235,8192,8192,0.5,419257,898276,1,-1.802639643351237,-4.596354166666667,-1.6785465876261394,-4.609375,-0.013020833333333037,2.7937145233154297,-0.004660760154505914
activation_control_L20H5,alias,101235,8192,8192,0.5,419257,898276,1,-1.802639643351237,-4.596354166666667,-1.6785465876261394,-4.6015625,-0.005208333333333037,2.7937145233154297,-0.001864304061802302
inactive_control_L21H2,alias,101235,8192,8192,0.5,419257,898276,1,-1.802639643351237,-4.596354166666667,-1.6785465876261394,-4.627604166666667,-0.03125,2.7937145233154297,-0.011185824370814447
inactive_control_L22H8,alias,101235,8192,8192,0.5,419257,898276,1,-1.802639643351237,-4.596354166666667,-1.6785465876261394,-4.59375,0.0026041666666669627,2.7937145233154297,0.0009321520309013099
inactive_control_L22H3,alias,101235,8192,8192,0.5,419257,898276,1,-1.802639643351237,-4.596354166666667,-1.6785465876261394,-4.59375,0.0026041666666669627,2.7937145233154297,0.0009321520309013099
address_L22H7,alias,101236,8192,8192,0.5,896301,139197,1,-1.6783846219380696,-4.2421875,-1.7312531471252441,-3.7421875,0.5,2.5638028780619306,0.19502279378747234
address_L21H11,alias,101236,8192,8192,0.5,896301,139197,1,-1.6783846219380696,-4.2421875,-1.7312531471252441,-4.286458333333333,-0.04427083333333304,2.5638028780619306,-0.01726764319993233
address_L22H10,alias,101236,8192,8192,0.5,896301,139197,1,-1.6783846219380696,-4.2421875,-1.7312531471252441,-4.192708333333333,0.04947916666666696,2.5638028780619306,0.019299130635218733
support_L20H7,alias,101236,8192,8192,0.5,896301,139197,1,-1.6783846219380696,-4.2421875,-1.7312531471252441,-4.205729166666667,0.03645833333333304,2.5638028780619306,0.014220412047003077
support_L18H3,alias,101236,8192,8192,0.5,896301,139197,1,-1.6783846219380696,-4.2421875,-1.7312531471252441,-4.231770833333333,0.010416666666666963,2.5638028780619306,0.004062974870572456
support_L17H10,alias,101236,8192,8192,0.5,896301,139197,1,-1.6783846219380696,-4.2421875,-1.7312531471252441,-4.216145833333333,0.026041666666666963,2.5638028780619306,0.010157437176430967
support_L20H8,alias,101236,8192,8192,0.5,896301,139197,1,-1.6783846219380696,-4.2421875,-1.7312531471252441,-4.2890625,-0.046875,2.5638028780619306,-0.01828338691757553
support_L22H0,alias,101236,8192,8192,0.5,896301,139197,1,-1.6783846219380696,-4.2421875,-1.7312531471252441,-4.234375,0.0078125,2.5638028780619306,0.0030472311529292553
support_L22H4,alias,101236,8192,8192,0.5,896301,139197,1,-1.6783846219380696,-4.2421875,-1.7312531471252441,-4.25,-0.0078125,2.5638028780619306,-0.0030472311529292553
activation_control_L20H5,alias,101236,8192,8192,0.5,896301,139197,1,-1.6783846219380696,-4.2421875,-1.7312531471252441,-4.239583333333333,0.0026041666666669627,2.5638028780619306,0.0010157437176432007
inactive_control_L21H2,alias,101236,8192,8192,0.5,896301,139197,1,-1.6783846219380696,-4.2421875,-1.7312531471252441,-4.21875,0.0234375,2.5638028780619306,0.009141693458787766
inactive_control_L22H8,alias,101236,8192,8192,0.5,896301,139197,1,-1.6783846219380696,-4.2421875,-1.7312531471252441,-4.236979166666667,0.005208333333333037,2.5638028780619306,0.002031487435286055
