group,variant,seed,target_tokens,prompt_tokens,needle_frac,clean_gold,corrupt_gold,n_heads,clean_logprob,corrupt_clean_logprob,corrupt_gold_logprob,patched_logprob,delta_patch,recovery_denominator,recovery_fraction
first_token_sink,paraphrase,201234,16384,16384,0.1,193786,826766,6,-2.302491823832194,-4.646484375,-2.2130055824915567,-4.613932291666667,0.03255208333333304,2.343992551167806,0.01388745169736789
query_tail,paraphrase,201234,16384,16384,0.1,193786,826766,9,-2.302491823832194,-4.646484375,-2.2130055824915567,-4.640625,0.005859375,2.343992551167806,0.0024997413055262425
answer_address_inactive_control,paraphrase,201234,16384,16384,0.1,193786,826766,3,-2.302491823832194,-4.646484375,-2.2130055824915567,-4.625,0.021484375,2.343992551167806,0.00916571812026289
query_tail_inactive_control,paraphrase,201234,16384,16384,0.1,193786,826766,9,-2.302491823832194,-4.646484375,-2.2130055824915567,-4.585286458333333,0.06119791666666696,2.343992551167806,0.026108409191051996
answer_address,paraphrase,201235,16384,16383,0.1,207278,412224,3,-2.2962684631347656,-6.072916666666667,-2.157143751780192,-5.580729166666667,0.4921875,3.7766482035319013,0.13032389395965155
non_address_core,paraphrase,201235,16384,16383,0.1,207278,412224,16,-2.2962684631347656,-6.072916666666667,-2.157143751780192,-6.0390625,0.03385416666666696,3.7766482035319013,0.008964077362304153
strong13,paraphrase,201235,16384,16383,0.1,207278,412224,13,-2.2962684631347656,-6.072916666666667,-2.157143751780192,-5.705729166666667,0.3671875,3.7766482035319013,0.09722576216037496
core19,paraphrase,201235,16384,16383,0.1,207278,412224,19,-2.2962684631347656,-6.072916666666667,-2.157143751780192,-5.505208333333333,0.5677083333333339,3.7766482035319013,0.15032068192171463
first_token_sink,paraphrase,201235,16384,16383,0.1,207278,412224,6,-2.2962684631347656,-6.072916666666667,-2.157143751780192,-6.0546875,0.018229166666666963,3.7766482035319013,0.00482681088739458
query_tail,paraphrase,201235,16384,16383,0.1,207278,412224,9,-2.2962684631347656,-6.072916666666667,-2.157143751780192,-6.0625,0.010416666666666963,3.7766482035319013,0.0027581776499397935
answer_address_inactive_control,paraphrase,201235,16384,16383,0.1,207278,412224,3,-2.2962684631347656,-6.072916666666667,-2.157143751780192,-6.119791666666667,-0.046875,3.7766482035319013,-0.012411799424728719
query_tail_inactive_control,paraphrase,201235,16384,16383,0.1,207278,412224,9,-2.2962684631347656,-6.072916666666667,-2.157143751780192,-5.994791666666667,0.078125,3.7766482035319013,0.020686332374547863
answer_address,paraphrase,201236,16384,16384,0.1,331504,426569,3,-2.219777981440226,-5.731770833333333,-2.406704823176066,-5.231770833333333,0.5,3.511992851893107,0.14236931027079958
non_address_core,paraphrase,201236,16384,16384,0.1,331504,426569,16,-2.219777981440226,-5.731770833333333,-2.406704823176066,-5.75,-0.018229166666666963,3.511992851893107,-0.005190547770289652
