unit_type,group,layer,head,variant,seed,target_tokens,prompt_tokens,needle_frac,clean_gold,corrupt_gold,n_heads,clean_l2,corrupt_l2,diff_l2,relative_diff_l2,cosine_similarity,mean_abs_diff,max_abs_diff,n_elements
group,answer_address_inactive_control,,,literal,1237,16384,16384,0.5,255903,368766,3,8.739953994750977,8.797961235046387,0.50225430727005,0.057276398099667766,0.9983816742897034,0.01854988932609558,0.115234375,384
group,query_tail_inactive_control,,,literal,1237,16384,16384,0.5,255903,368766,9,13.140647888183594,13.003701210021973,2.4406356811523438,0.1867046429027264,0.9826253652572632,0.03348126262426376,0.5908203125,1152
head,,22,7,literal,1237,16384,16384,0.5,255903,368766,1,7.250919818878174,8.714848518371582,8.016937255859375,1.0042657624130806,0.5084068179130554,0.5036044120788574,3.1953125,128
head,,21,11,literal,1237,16384,16384,0.5,255903,368766,1,8.268999099731445,8.953713417053223,2.7133941650390625,0.3150948681741835,0.9534450769424438,0.1709212064743042,0.951171875,128
head,,22,10,literal,1237,16384,16384,0.5,255903,368766,1,3.550952196121216,3.434767246246338,1.871005654335022,0.5356658450918015,0.8570446968078613,0.12015789747238159,0.51953125,128
head,,20,7,literal,1237,16384,16384,0.5,255903,368766,1,12.957167625427246,12.7388334274292,0.5841360092163086,0.045465129614117465,0.9991108179092407,0.04118990898132324,0.1328125,128
head,,18,3,literal,1237,16384,16384,0.5,255903,368766,1,3.7471072673797607,3.691798448562622,0.2092481404542923,0.05625777458258432,0.9985281229019165,0.014385513961315155,0.0537109375,128
head,,17,10,literal,1237,16384,16384,0.5,255903,368766,1,3.0329787731170654,3.025269031524658,0.09398221969604492,0.031026205175706874,0.9995220303535461,0.006706979125738144,0.021484375,128
head,,20,8,literal,1237,16384,16384,0.5,255903,368766,1,10.41082763671875,10.179604530334473,0.5853128433227539,0.05685289541997217,0.9986359477043152,0.0421900749206543,0.12890625,128
head,,22,0,literal,1237,16384,16384,0.5,255903,368766,1,6.6252007484436035,6.402709484100342,0.970046877861023,0.1489182624912212,0.9894919395446777,0.05848288536071777,0.4287109375,128
head,,22,4,literal,1237,16384,16384,0.5,255903,368766,1,8.025300025939941,8.23230266571045,0.9265090823173523,0.11397856127867985,0.993827760219574,0.06284570693969727,0.3408203125,128
head,,21,0,literal,1237,16384,16384,0.5,255903,368766,1,4.530717372894287,4.483508110046387,0.1607789397239685,0.03567226935430913,0.9994186758995056,0.011098146438598633,0.046875,128
head,,20,6,literal,1237,16384,16384,0.5,255903,368766,1,6.029191493988037,6.086695194244385,0.3918358087539673,0.06468132606993404,0.9979531764984131,0.028126835823059082,0.09375,128
